bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9292,  NaN, 1, 0.9252, 0.3795 
-222.0000,  NaN, -2.8633, 1, 0.4948, -0.8690 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.7798, -2.5789, 1, 0.8077, -0.5895 
-2.2165, 0.8315, -2.2165, 2, 0.9124, -0.4093 
-1.8541, 0.8641, -1.8541, 1, 0.9649, -0.2626 
-1.4917, 0.8978, -1.4917, 2, 0.9939, -0.1103 
-1.1292, 0.9103, -1.1292, 1, 1.0000, 0.0063 
-0.7668, 0.9359, -0.7668, 2, 0.9918, 0.1280 
-0.4044, 0.9365, -0.7161, 1, 0.9894, 0.1454 
-0.0420, 0.9365, -0.7161, 2, 0.9894, 0.1454 
0.3205, 0.9365, -0.7161, 1, 0.9894, 0.1454 
0.6829, 0.9365, -0.7161, 2, 0.9894, 0.1454 
1.0453, 0.9365, -0.7161, 1, 0.9894, 0.1454 
1.4077, 0.9365, -0.7161, 1, 0.9894, 0.1454 
1.7701, 0.9365, -0.7161, 2, 0.9894, 0.1454 
2.1326, 0.9365, -0.7161, 2, 0.9894, 0.1454 
2.4950, 0.9365, -0.7161, 1, 0.9894, 0.1454 
2.8574, 0.9365, -0.7161, 1, 0.9894, 0.1454 
3.2198, 0.9365, -0.7161, 2, 0.9894, 0.1453 
3.5822, 0.9365, -0.7161, 2, 0.9894, 0.1454 
3.9447, 0.9365, -0.7161, 1, 0.9894, 0.1454 
