bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7534,  NaN, 1, -0.7462, -0.6657 
-222.0000,  NaN, -2.9920, 1, 0.9763, -0.2163 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.5481, -2.8012, 2, 0.8552, -0.5183 
-2.4125, 0.4961, -2.4125, 1, 0.7111, -0.7031 
-2.0238, 1.2475, -2.0238, 1, 0.5614, -0.8275 
-1.6351, 1.8517, -1.6351, 1, 0.4062, -0.9138 
-1.2464, 2.3527, -1.2464, 1, 0.2712, -0.9625 
-0.8577, 2.7943, -0.8577, 1, 0.1566, -0.9877 
-0.4690, 3.1943, -0.4690, 1, 0.0498, -0.9988 
-0.0803, 3.5456, -0.0803, 1, -0.0591, -0.9983 
0.3083, 3.8485, 0.3083, 1, -0.1740, -0.9847 
0.6970, 4.1123, 0.6970, 1, -0.2772, -0.9608 
1.0857, 4.3475, 1.0857, 1, -0.3813, -0.9244 
1.4744, 4.5425, 1.4744, 1, -0.5076, -0.8616 
1.8631, 4.6644, 1.8630, 2, -0.6068, -0.7948 
2.2518, 4.7381, 2.2518, 1, -0.6901, -0.7237 
2.6405, 4.7534, 2.4765, 1, -0.7462, -0.6657 
3.0292, 4.7534, 2.4765, 1, -0.7462, -0.6657 
3.4179, 4.7534, 2.4765, 1, -0.7462, -0.6657 
3.8066, 4.7534, 2.4765, 1, -0.7462, -0.6657 
4.1953, 4.7534, 2.4765, 1, -0.7462, -0.6657 
