bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.8493,  NaN, 1, -0.7642, -0.6450 
-222.0000,  NaN, -3.1724, 1, 0.9751, -0.2217 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.3205, -2.8012, 1, 0.7580, -0.6523 
-2.4125, 0.5077, -2.4125, 1, 0.6295, -0.7770 
-2.0238, 1.1820, -2.0238, 1, 0.4951, -0.8688 
-1.6351, 1.7344, -1.6351, 1, 0.3497, -0.9368 
-1.2464, 2.2231, -1.2464, 1, 0.2497, -0.9683 
-0.8577, 2.6718, -0.8577, 1, 0.1588, -0.9873 
-0.4690, 3.0787, -0.4690, 1, 0.0691, -0.9976 
-0.0803, 3.4559, -0.0803, 1, -0.0246, -0.9997 
0.3083, 3.7929, 0.3083, 1, -0.1339, -0.9910 
0.6970, 4.0765, 0.6970, 1, -0.2399, -0.9708 
1.0857, 4.3078, 1.0857, 1, -0.3347, -0.9423 
1.4744, 4.5067, 1.4744, 1, -0.4399, -0.8980 
1.8631, 4.6746, 1.8631, 2, -0.5475, -0.8368 
2.2518, 4.7876, 2.2518, 1, -0.6484, -0.7613 
2.6405, 4.8468, 2.6398, 1, -0.7458, -0.6662 
3.0292, 4.8493, 2.7160, 1, -0.7642, -0.6450 
3.4179, 4.8493, 2.7160, 1, -0.7642, -0.6450 
3.8066, 4.8493, 2.7160, 2, -0.7642, -0.6450 
4.1953, 4.8493, 2.7160, 2, -0.7642, -0.6450 
