bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3931,  NaN, 1, -0.7082, 0.7060 
-222.0000,  NaN, -3.1228, 1, 0.4804, 0.8771 
-2.8543, 0.9840, -2.8543, 1, 0.1049, 0.9945 
-2.5020, 1.1608, -2.5020, 1, -0.1148, 0.9934 
-2.1497, 1.2381, -2.1497, 1, -0.2729, 0.9620 
-1.7975, 1.2816, -1.7975, 2, -0.3781, 0.9257 
-1.4452, 1.3179, -1.4452, 1, -0.4734, 0.8809 
-1.0930, 1.3573, -1.0930, 2, -0.5697, 0.8219 
-0.7407, 1.3849, -0.7408, 2, -0.6560, 0.7548 
-0.3885, 1.3931, -0.5077, 2, -0.7082, 0.7060 
-0.0362, 1.3931, -0.5077, 1, -0.7082, 0.7060 
0.3160, 1.3931, -0.5077, 1, -0.7082, 0.7060 
0.6683, 1.3931, -0.5077, 1, -0.7082, 0.7060 
1.0205, 1.3931, -0.5077, 1, -0.7082, 0.7060 
1.3728, 1.3931, -0.5077, 2, -0.7082, 0.7060 
1.7250, 1.3931, -0.5077, 2, -0.7082, 0.7060 
2.0773, 1.3931, -0.5077, 1, -0.7082, 0.7060 
2.4295, 1.3931, -0.5077, 2, -0.7082, 0.7060 
2.7818, 1.3931, -0.5077, 1, -0.7082, 0.7060 
3.1340, 1.3931, -0.5077, 1, -0.7082, 0.7060 
3.4863, 1.3931, -0.5077, 2, -0.7082, 0.7060 
3.8385, 1.3931, -0.5077, 2, -0.7082, 0.7060 
