bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6767,  NaN, 1, -0.6878, 0.7259 
-222.0000,  NaN, -2.8275, 1, 0.3046, 0.9525 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 1.3975, -2.5020, 1, -0.0299, 0.9996 
-2.1497, 1.5415, -2.1497, 2, -0.2018, 0.9794 
-1.7975, 1.5921, -1.7975, 1, -0.3326, 0.9431 
-1.4452, 1.6438, -1.4452, 1, -0.4603, 0.8878 
-1.0930, 1.6729, -1.0969, 1, -0.5789, 0.8154 
-0.7407, 1.6767, -0.7409, 2, -0.6847, 0.7288 
-0.3885, 1.6767, -0.7297, 2, -0.6878, 0.7259 
-0.0362, 1.6767, -0.7297, 2, -0.6878, 0.7259 
0.3160, 1.6767, -0.7297, 2, -0.6878, 0.7259 
0.6683, 1.6767, -0.7297, 2, -0.6878, 0.7259 
1.0205, 1.6767, -0.7297, 1, -0.6878, 0.7259 
1.3728, 1.6767, -0.7297, 2, -0.6878, 0.7259 
1.7250, 1.6767, -0.7297, 1, -0.6878, 0.7259 
2.0773, 1.6767, -0.7297, 2, -0.6878, 0.7259 
2.4295, 1.6767, -0.7297, 1, -0.6878, 0.7259 
2.7818, 1.6767, -0.7297, 1, -0.6878, 0.7259 
3.1340, 1.6767, -0.7297, 2, -0.6878, 0.7259 
3.4863, 1.6767, -0.7297, 2, -0.6878, 0.7259 
3.8385, 1.6767, -0.7297, 1, -0.6878, 0.7259 
