bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.1211,  NaN, 1, -0.5555, 0.8315 
-222.0000,  NaN, -3.5191, 1, -0.8433, 0.5374 
-3.4226, 1.1082, -3.4226, 1, -0.7082, 0.7060 
-3.0101, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-2.5977, 1.1211, -3.1171, 1, -0.5556, 0.8315 
-2.1852, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-1.7728, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-1.3604, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-0.9479, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-0.5355, 1.1211, -3.1171, 1, -0.5555, 0.8315 
-0.1230, 1.1211, -3.1171, 2, -0.5555, 0.8315 
0.2894, 1.1211, -3.1171, 1, -0.5556, 0.8315 
0.7018, 1.1211, -3.1171, 2, -0.5555, 0.8315 
1.1143, 1.1211, -3.1171, 1, -0.5555, 0.8315 
1.5267, 1.1211, -3.1171, 1, -0.5555, 0.8315 
1.9391, 1.1211, -3.1171, 1, -0.5555, 0.8315 
2.3516, 1.1211, -3.1171, 2, -0.5555, 0.8315 
2.7640, 1.1211, -3.1171, 2, -0.5555, 0.8315 
3.1765, 1.1211, -3.1171, 2, -0.5555, 0.8315 
3.5889, 1.1211, -3.1171, 2, -0.5555, 0.8315 
4.0013, 1.1211, -3.1171, 2, -0.5555, 0.8315 
4.4138, 1.1211, -3.1171, 2, -0.5555, 0.8315 
