bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2668,  NaN, 1, -0.4021, 0.9156 
-222.0000,  NaN, -0.5041, 1, -0.5316, -0.8470 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.2721, -0.4959, 1, -0.6162, -0.7876 
-0.3785, 0.5258, -0.3785, 2, -0.8592, -0.5116 
-0.2611, 0.6210, -0.2611, 1, -0.9359, -0.3522 
-0.1436, 0.7499, -0.1436, 1, -0.9770, -0.2134 
-0.0262, 0.8599, -0.0262, 1, -0.9977, -0.0678 
0.0912, 0.9517, 0.0912, 1, -0.9974, 0.0716 
0.2086, 1.0303, 0.2086, 1, -0.9815, 0.1912 
0.3261, 1.1003, 0.3261, 2, -0.9511, 0.3088 
0.4435, 1.1455, 0.4435, 1, -0.9070, 0.4212 
0.5609, 1.1804, 0.5609, 1, -0.8417, 0.5399 
0.6783, 1.2067, 0.6782, 2, -0.7583, 0.6519 
0.7958, 1.2220, 0.7958, 2, -0.6698, 0.7426 
0.9132, 1.2375, 0.9132, 1, -0.5797, 0.8148 
1.0306, 1.2640, 1.0306, 2, -0.4508, 0.8926 
1.1481, 1.2668, 1.0762, 1, -0.4021, 0.9156 
1.2655, 1.2668, 1.0762, 1, -0.4021, 0.9156 
1.3829, 1.2668, 1.0762, 1, -0.4021, 0.9156 
1.5003, 1.2668, 1.0762, 1, -0.4021, 0.9156 
1.6178, 1.2668, 1.0762, 2, -0.4021, 0.9156 
