bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9824,  NaN, 1, 0.9344, 0.3562 
-222.0000,  NaN, -2.7796, 1, 0.5035, -0.8640 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.7291, -2.5930, 2, 0.7347, -0.6783 
-2.2165, 0.7291, -2.5930, 2, 0.7347, -0.6784 
-1.8541, 0.7912, -1.8541, 1, 0.9447, -0.3280 
-1.4917, 0.8601, -1.4917, 2, 0.9809, -0.1943 
-1.1292, 0.8750, -1.2445, 1, 0.9958, -0.0916 
-0.7668, 0.8750, -1.2445, 1, 0.9958, -0.0916 
-0.4044, 0.9349, -0.4044, 1, 0.9832, 0.1827 
-0.0420, 0.9714, -0.0420, 2, 0.9545, 0.2983 
0.3205, 0.8750, -1.2445, 1, 0.9958, -0.0916 
0.6829, 0.9824, 0.1451, 2, 0.9344, 0.3562 
1.0453, 0.9824, 0.1451, 1, 0.9344, 0.3562 
1.4077, 0.9824, 0.1451, 2, 0.9344, 0.3562 
1.7701, 0.9824, 0.1451, 2, 0.9344, 0.3562 
2.1326, 0.9824, 0.1451, 1, 0.9344, 0.3562 
2.4950, 0.9824, 0.1451, 2, 0.9344, 0.3562 
2.8574, 0.9824, 0.1451, 1, 0.9344, 0.3562 
3.2198, 0.9824, 0.1452, 1, 0.9344, 0.3562 
3.5822, 0.9824, 0.1451, 2, 0.9344, 0.3562 
3.9447, 0.9824, 0.1451, 2, 0.9344, 0.3562 
