bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2922,  NaN, 1, -0.5843, 0.8115 
-222.0000,  NaN, -0.6085, 1, -0.5966, -0.8026 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.6240, -0.4959, 2, -0.8653, -0.5012 
-0.3785, 0.7468, -0.3785, 1, -0.9439, -0.3302 
-0.2611, 0.8241, -0.2611, 1, -0.9808, -0.1949 
-0.1436, 0.9016, -0.1436, 1, -0.9981, -0.0618 
-0.0262, 0.9728, -0.0262, 1, -0.9965, 0.0832 
0.0912, 1.0341, 0.0912, 1, -0.9766, 0.2150 
0.2086, 1.0697, 0.2086, 1, -0.9433, 0.3321 
0.3261, 1.1049, 0.3261, 1, -0.8972, 0.4416 
0.4435, 1.1602, 0.4435, 1, -0.8475, 0.5308 
0.5609, 1.2140, 0.5609, 1, -0.7809, 0.6247 
0.6783, 1.2524, 0.6783, 1, -0.7043, 0.7099 
0.7958, 1.2884, 0.7958, 2, -0.6178, 0.7864 
0.9132, 1.2922, 0.8407, 2, -0.5843, 0.8115 
1.0306, 1.2922, 0.8407, 2, -0.5844, 0.8115 
1.1481, 1.2922, 0.8407, 2, -0.5843, 0.8115 
1.2655, 1.2922, 0.8407, 2, -0.5843, 0.8115 
1.3829, 1.2922, 0.8407, 2, -0.5843, 0.8115 
1.5003, 1.2922, 0.8407, 1, -0.5844, 0.8115 
1.6178, 1.2922, 0.8406, 1, -0.5844, 0.8115 
