bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9493,  NaN, 1, 0.9311, 0.3648 
-222.0000,  NaN, -0.0339, 2, -0.7168, -0.6972 
0.0272, -0.6102, 0.0272, 1, -0.2809, -0.9597 
0.0779, -0.3982, 0.0779, 2, -0.1313, -0.9913 
0.1286, -0.2776, 0.1286, 1, -0.0438, -0.9990 
0.1794, -0.0807, 0.1794, 1, 0.1004, -0.9950 
0.2301, 0.0897, 0.2301, 1, 0.2115, -0.9774 
0.2808, 0.2795, 0.2808, 1, 0.3217, -0.9468 
0.3315, 0.4500, 0.3315, 1, 0.4034, -0.9150 
0.3823, 0.5736, 0.3823, 1, 0.4643, -0.8857 
0.4330, 0.7009, 0.4330, 1, 0.5249, -0.8511 
0.4837, 0.8404, 0.4837, 2, 0.6026, -0.7980 
0.5345, 0.4551, 0.5345, 2, -0.3775, 0.9260 
0.5852, 0.6367, 0.5852, 2, -0.2840, 0.9588 
0.6359, 1.5174, 0.6359, 2, 0.9255, -0.3787 
0.6866, 1.6381, 0.6866, 2, 0.9648, -0.2628 
0.7374, 1.7625, 0.7374, 1, 0.9925, -0.1226 
0.7881, 1.9043, 0.7881, 1, 0.9899, 0.1418 
0.8388, 1.9493, 0.8322, 1, 0.9311, 0.3648 
0.8895, 1.9493, 0.8322, 1, 0.9311, 0.3648 
0.9403, 1.9493, 0.8322, 1, 0.9311, 0.3648 
0.9910, 1.9493, 0.8322, 1, 0.9311, 0.3648 
