bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8790,  NaN, 1, 0.7733, 0.6340 
-222.0000,  NaN, -2.8750, 1, 0.4709, -0.8822 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.6057, -2.5789, 1, 0.7784, -0.6278 
-2.2165, 0.6301, -2.2166, 1, 0.9089, -0.4170 
-1.8541, 0.6265, -2.4197, 2, 0.8426, -0.5386 
-1.4917, 0.7728, -1.4917, 2, 0.9929, -0.1192 
-1.1292, 0.8131, -1.1292, 1, 0.9999, -0.0107 
-0.7668, 0.8397, -0.7668, 1, 0.9949, 0.1004 
-0.4044, 0.6265, -2.4197, 2, 0.8425, -0.5386 
-0.0420, 0.8625, -0.3159, 1, 0.9663, 0.2573 
0.3205, 0.8625, -0.3159, 1, 0.9663, 0.2573 
0.6829, 0.8675, 0.6825, 1, 0.8477, 0.5305 
1.0453, 0.8662, 0.2976, 2, 0.9042, 0.4271 
1.4077, 0.8790, 1.0329, 2, 0.7733, 0.6340 
1.7701, 0.8625, -0.3159, 2, 0.9663, 0.2573 
2.1326, 0.8790, 1.0329, 1, 0.7733, 0.6340 
2.4950, 0.8625, -0.3166, 2, 0.9664, 0.2571 
2.8574, 0.8790, 1.0330, 2, 0.7733, 0.6340 
3.2198, 0.8790, 1.0330, 2, 0.7733, 0.6340 
3.5822, 0.8790, 1.0330, 2, 0.7733, 0.6340 
3.9447, 0.8790, 1.0330, 2, 0.7733, 0.6340 
