bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2584,  NaN, 1, -0.5435, 0.8394 
-222.0000,  NaN, -0.6033, 1, -0.5920, -0.8060 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4468, -0.4959, 1, -0.8752, -0.4838 
-0.3785, 0.6185, -0.3785, 1, -0.9497, -0.3133 
-0.2611, 0.7270, -0.2611, 1, -0.9852, -0.1715 
-0.1436, 0.8178, -0.1436, 1, -0.9995, -0.0316 
-0.0262, 0.9207, -0.0262, 2, -0.9933, 0.1159 
0.0912, 1.0049, 0.0912, 2, -0.9665, 0.2567 
0.2086, 1.0656, 0.2086, 1, -0.9249, 0.3803 
0.3261, 1.1226, 0.3261, 1, -0.8700, 0.4930 
0.4435, 1.1710, 0.4435, 1, -0.8036, 0.5952 
0.5609, 1.2182, 0.5608, 2, -0.7178, 0.6963 
0.6783, 1.2445, 0.6783, 1, -0.6304, 0.7762 
0.7958, 1.2584, 0.7867, 2, -0.5436, 0.8393 
0.9132, 1.2584, 0.7868, 1, -0.5435, 0.8394 
1.0306, 1.2584, 0.7868, 1, -0.5435, 0.8394 
1.1481, 1.2584, 0.7867, 2, -0.5436, 0.8394 
1.2655, 1.2584, 0.7868, 2, -0.5435, 0.8394 
1.3829, 1.2584, 0.7868, 1, -0.5435, 0.8394 
1.5003, 1.2584, 0.7868, 1, -0.5435, 0.8394 
1.6178, 1.2584, 0.7868, 2, -0.5436, 0.8394 
