bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5937,  NaN, 1, -0.3956, 0.9184 
-222.0000,  NaN, -2.9429, 1, 0.5146, 0.8574 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 4.0459, -2.6238, 1, 0.1207, 0.9927 
-2.2572, 4.4260, -2.2572, 2, -0.0806, 0.9967 
-1.8906, 4.5560, -1.8906, 2, -0.2441, 0.9698 
-1.5240, 4.5929, -1.5249, 2, -0.3787, 0.9255 
-1.1574, 4.5937, -1.4768, 1, -0.3956, 0.9184 
-0.7908, 4.5937, -1.4768, 1, -0.3956, 0.9184 
-0.4243, 4.5937, -1.4768, 1, -0.3956, 0.9184 
-0.0577, 4.5937, -1.4768, 1, -0.3956, 0.9184 
0.3089, 4.5937, -1.4768, 2, -0.3956, 0.9184 
0.6755, 4.5937, -1.4768, 1, -0.3956, 0.9184 
1.0421, 4.5937, -1.4768, 2, -0.3956, 0.9184 
1.4087, 4.5937, -1.4768, 2, -0.3956, 0.9184 
1.7752, 4.5937, -1.4768, 2, -0.3956, 0.9184 
2.1418, 4.5937, -1.4768, 2, -0.3956, 0.9184 
2.5084, 4.5937, -1.4768, 2, -0.3956, 0.9184 
2.8750, 4.5937, -1.4768, 2, -0.3956, 0.9184 
3.2416, 4.5937, -1.4768, 1, -0.3956, 0.9184 
3.6082, 4.5937, -1.4768, 2, -0.3956, 0.9184 
3.9748, 4.5937, -1.4768, 1, -0.3956, 0.9184 
