bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9554,  NaN, 1, 0.9104, 0.4138 
-222.0000,  NaN, 0.0205, 2, -0.4011, -0.9160 
0.0272, -0.4881, 0.0272, 2, -0.3389, -0.9408 
0.0779, -0.3204, 0.0779, 2, -0.1733, -0.9849 
0.1286, 0.5736, 0.1286, 2, 0.4056, -0.9141 
0.1794, 0.7662, 0.1794, 2, 0.5298, -0.8481 
0.2301, 0.8718, 0.2301, 1, 0.6037, -0.7972 
0.2808, 1.0177, 0.2808, 1, 0.6896, -0.7242 
0.3315, 1.1833, 0.3315, 1, 0.7705, -0.6374 
0.3823, 1.2922, 0.3823, 1, 0.8178, -0.5755 
0.4330, 1.4155, 0.4330, 1, 0.8731, -0.4876 
0.4837, 1.5307, 0.4837, 1, 0.9231, -0.3846 
0.5345, 1.6369, 0.5345, 1, 0.9620, -0.2732 
0.5852, 1.7454, 0.5852, 2, 0.9881, -0.1541 
0.6359, 1.8475, 0.6359, 1, 0.9997, -0.0232 
0.6866, 1.8890, 0.6866, 1, 0.9973, 0.0738 
0.7374, 1.9138, 0.7374, 1, 0.9870, 0.1607 
0.7881, 1.9361, 0.7881, 1, 0.9663, 0.2575 
0.8388, 1.9554, 0.8246, 2, 0.9104, 0.4138 
0.8895, 1.9554, 0.8246, 2, 0.9104, 0.4138 
0.9403, 1.9554, 0.8246, 2, 0.9104, 0.4138 
0.9910, 1.9554, 0.8246, 2, 0.9104, 0.4138 
