bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9290,  NaN, 1, -0.7596, -0.6504 
-222.0000,  NaN, -3.3030, 1, 0.9707, -0.2403 
-3.1899, -1.2784, -3.1899, 1, 0.8821, -0.4710 
-2.8012, -0.0857, -2.8012, 1, 0.7260, -0.6877 
-2.4125, 0.7103, -2.4125, 1, 0.5817, -0.8134 
-2.0238, 1.3413, -2.0238, 1, 0.4493, -0.8934 
-1.6351, 1.8846, -1.6351, 1, 0.3330, -0.9429 
-1.2464, 2.3532, -1.2464, 1, 0.2180, -0.9760 
-0.8577, 2.7762, -0.8577, 1, 0.1274, -0.9919 
-0.4690, 3.1597, -0.4690, 1, 0.0412, -0.9992 
-0.0803, 3.5095, -0.0803, 1, -0.0534, -0.9986 
0.3083, 3.8221, 0.3083, 1, -0.1494, -0.9888 
0.6970, 4.1020, 0.6970, 1, -0.2443, -0.9697 
1.0857, 4.3416, 1.0857, 1, -0.3374, -0.9414 
1.4744, 4.5439, 1.4744, 1, -0.4253, -0.9050 
1.8631, 4.7106, 1.8631, 1, -0.5133, -0.8582 
2.2518, 4.8368, 2.2518, 1, -0.6105, -0.7920 
2.6405, 4.9140, 2.6404, 1, -0.7079, -0.7064 
3.0292, 4.9290, 2.8650, 1, -0.7596, -0.6504 
3.4179, 4.9290, 2.8650, 1, -0.7596, -0.6504 
3.8066, 4.9290, 2.8650, 1, -0.7596, -0.6504 
4.1953, 4.9290, 2.8650, 1, -0.7596, -0.6504 
