bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8174,  NaN, 2, 0.7128, 0.7014 
-222.0000,  NaN, -2.9214, 1, 0.4913, -0.8710 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.5441, -2.5789, 1, 0.8313, -0.5559 
-2.2165, 0.6133, -2.2165, 1, 0.9204, -0.3910 
-1.8541, 0.6165, -2.1022, 1, 0.9381, -0.3462 
-1.4917, 0.7278, -1.4917, 1, 0.9912, -0.1321 
-1.1292, 0.7972, -1.1292, 1, 0.9999, 0.0167 
-0.7668, 0.8374, -0.7849, 1, 0.9910, 0.1335 
-0.4044, 0.8374, -0.7849, 2, 0.9910, 0.1335 
-0.0420, 0.8374, -0.7849, 2, 0.9910, 0.1335 
0.3205, 0.8374, -0.7849, 2, 0.9910, 0.1335 
0.6829, 0.8434, 0.5975, 2, 0.8398, 0.5429 
1.0453, 0.8434, 0.5976, 1, 0.8398, 0.5429 
1.4077, 0.8434, 0.5975, 2, 0.8398, 0.5429 
1.7701, 0.8374, -0.7849, 1, 0.9910, 0.1335 
2.1326, 0.8434, 0.5974, 2, 0.8398, 0.5429 
2.4950, 0.8434, 0.5976, 2, 0.8398, 0.5429 
2.8574, 0.8434, 0.5976, 1, 0.8398, 0.5429 
3.2198, 0.8374, -0.7849, 2, 0.9910, 0.1335 
3.5822, 0.8434, 0.5975, 1, 0.8398, 0.5429 
3.9447, 0.8434, 0.5976, 2, 0.8398, 0.5429 
