bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 2.0369,  NaN, 1, 0.9689, 0.2474 
-222.0000,  NaN, 0.1020, 2, -0.6082, -0.7938 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1286, -0.2479, 0.1286, 2, -0.2701, -0.9628 
0.1794, -0.0501, 0.1794, 2, -0.1160, -0.9932 
0.2301, 0.2966, 0.2301, 2, 0.0846, -0.9964 
0.2808, 0.4443, 0.2808, 1, 0.1642, -0.9864 
0.3315, 1.0214, 0.3315, 2, 0.5243, -0.8515 
0.3823, 1.1565, 0.3823, 1, 0.5983, -0.8013 
0.4330, 1.3015, 0.4330, 1, 0.7048, -0.7094 
0.4837, 1.5465, 0.4837, 2, 0.8413, -0.5405 
0.5345, 1.6476, 0.5345, 2, 0.8890, -0.4579 
0.5852, -0.5087, 0.5852, 2, -0.8710, 0.4914 
0.6359, 1.9300, 0.6359, 1, 0.9914, -0.1308 
0.6866, 1.9982, 0.6866, 1, 0.9995, 0.0305 
0.7374, 2.0241, 0.7374, 1, 0.9904, 0.1386 
0.7881, 2.0369, 0.7878, 2, 0.9703, 0.2419 
0.8388, 2.0369, 0.7907, 2, 0.9689, 0.2473 
0.8895, 2.0369, 0.7908, 1, 0.9689, 0.2474 
0.9403, 2.0369, 0.7908, 1, 0.9689, 0.2474 
0.9910, 2.0369, 0.7908, 2, 0.9689, 0.2474 
