bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.6560,  NaN, 1, -0.4096, 0.9123 
-222.0000,  NaN, -3.0112, 1, 0.5364, 0.8440 
-2.9904, 3.2772, -2.9904, 2, 0.4648, 0.8854 
-2.6238, 4.2261, -2.6238, 1, 0.0848, 0.9964 
-2.2572, 4.5270, -2.2572, 2, -0.1080, 0.9942 
-1.8906, 4.6308, -1.8906, 2, -0.2475, 0.9689 
-1.5240, 4.6522, -1.5249, 0, -0.3639, 0.9315 
-1.1574, 4.6560, -1.3700, 1, -0.4096, 0.9123 
-0.7908, 4.6560, -1.3699, 1, -0.4096, 0.9123 
-0.4243, 4.6560, -1.3699, 1, -0.4096, 0.9123 
-0.0577, 4.6560, -1.3699, 1, -0.4096, 0.9123 
0.3089, 4.6560, -1.3699, 2, -0.4096, 0.9123 
0.6755, 4.6560, -1.3699, 1, -0.4096, 0.9123 
1.0421, 4.6560, -1.3699, 2, -0.4096, 0.9123 
1.4087, 4.6560, -1.3699, 1, -0.4096, 0.9123 
1.7752, 4.6560, -1.3699, 1, -0.4096, 0.9123 
2.1418, 4.6560, -1.3699, 1, -0.4096, 0.9123 
2.5084, 4.6560, -1.3699, 2, -0.4096, 0.9123 
2.8750, 4.6560, -1.3699, 1, -0.4096, 0.9123 
3.2416, 4.6560, -1.3699, 1, -0.4096, 0.9123 
3.6082, 4.6560, -1.3699, 1, -0.4096, 0.9123 
3.9748, 4.6560, -1.3699, 1, -0.4096, 0.9123 
