bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5888,  NaN, 1, -0.8083, 0.5888 
-222.0000,  NaN, -2.7658, 1, 0.4432, 0.8964 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 0.8244, -2.5020, 1, 0.0907, 0.9959 
-2.1497, 1.0989, -2.1497, 1, -0.1683, 0.9857 
-1.7975, 1.3212, -1.7975, 2, -0.3566, 0.9342 
-1.4452, 1.4229, -1.4452, 2, -0.4982, 0.8670 
-1.0930, 1.4839, -1.0930, 1, -0.5880, 0.8088 
-0.7407, 1.5325, -0.7407, 1, -0.6745, 0.7383 
-0.3885, 1.5730, -0.3885, 2, -0.7467, 0.6652 
-0.0362, 1.5888, -0.0370, 1, -0.8068, 0.5908 
0.3160, 1.5888, -0.0297, 1, -0.8083, 0.5888 
0.6683, 1.5888, -0.0296, 1, -0.8083, 0.5888 
1.0205, 1.5888, -0.0296, 1, -0.8083, 0.5888 
1.3728, 1.5888, -0.0297, 1, -0.8083, 0.5888 
1.7250, 1.5888, -0.0296, 1, -0.8083, 0.5888 
2.0773, 1.5888, -0.0296, 1, -0.8083, 0.5888 
2.4295, 1.5888, -0.0296, 1, -0.8083, 0.5888 
2.7818, 1.5888, -0.0296, 1, -0.8083, 0.5888 
3.1340, 1.5888, -0.0296, 2, -0.8083, 0.5888 
3.4863, 1.5888, -0.0296, 2, -0.8083, 0.5888 
3.8385, 1.5888, -0.0296, 1, -0.8083, 0.5888 
