bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8779,  NaN, 1, 0.4849, 0.8745 
-222.0000,  NaN, -2.8940, 1, 0.5022, -0.8648 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.5626, -2.8388, 2, 0.6397, -0.7686 
-2.2165, 0.6706, -2.2165, 2, 0.9313, -0.3643 
-1.8541, 0.7165, -1.8541, 1, 0.9791, -0.2032 
-1.4917, 0.7502, -1.4917, 1, 0.9958, -0.0918 
-1.1292, 0.7745, -1.1293, 2, 0.9997, 0.0240 
-0.7668, 0.7935, -0.7668, 1, 0.9901, 0.1406 
-0.4044, 0.8072, -0.5290, 1, 0.9763, 0.2164 
-0.0420, 0.8072, -0.5290, 1, 0.9763, 0.2164 
0.3205, 0.8072, -0.5290, 2, 0.9763, 0.2164 
0.6829, 0.8072, -0.5290, 2, 0.9763, 0.2164 
1.0453, 0.8277, 1.0452, 1, 0.7727, 0.6348 
1.4077, 0.8595, 1.4060, 1, 0.6947, 0.7193 
1.7701, 0.8754, 1.6420, 1, 0.6313, 0.7756 
2.1326, 0.8072, -0.5290, 2, 0.9763, 0.2164 
2.4950, 0.8779, 2.1358, 1, 0.4849, 0.8745 
2.8574, 0.8754, 1.6420, 2, 0.6313, 0.7756 
3.2198, 0.8754, 1.6420, 1, 0.6313, 0.7756 
3.5822, 0.8779, 2.1358, 1, 0.4849, 0.8745 
3.9447, 0.8779, 2.1358, 2, 0.4849, 0.8745 
