bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5423,  NaN, 1, -0.6171, 0.7868 
-222.0000,  NaN, -2.9546, 1, 0.4401, 0.8980 
-2.8543, 0.9707, -2.8543, 2, 0.1796, 0.9837 
-2.5020, 1.2721, -2.5020, 2, -0.1419, 0.9899 
-2.1497, 1.4206, -2.1497, 2, -0.3179, 0.9481 
-1.7975, 1.4980, -1.7975, 0, -0.4474, 0.8943 
-1.4452, 1.5199, -1.4452, 1, -0.5322, 0.8466 
-1.0930, 1.5405, -1.0941, 1, -0.5963, 0.8027 
-0.7407, 1.5423, -0.9880, 1, -0.6171, 0.7869 
-0.3885, 1.5423, -0.9880, 1, -0.6171, 0.7869 
-0.0362, 1.5423, -0.9880, 1, -0.6171, 0.7869 
0.3160, 1.5423, -0.9880, 1, -0.6171, 0.7868 
0.6683, 1.5423, -0.9879, 1, -0.6171, 0.7868 
1.0205, 1.5423, -0.9880, 2, -0.6171, 0.7869 
1.3728, 1.5423, -0.9880, 1, -0.6171, 0.7869 
1.7250, 1.5423, -0.9880, 1, -0.6171, 0.7869 
2.0773, 1.5423, -0.9880, 2, -0.6171, 0.7869 
2.4295, 1.5423, -0.9880, 1, -0.6171, 0.7869 
2.7818, 1.5423, -0.9880, 1, -0.6171, 0.7869 
3.1340, 1.5423, -0.9880, 1, -0.6171, 0.7869 
3.4863, 1.5423, -0.9880, 2, -0.6171, 0.7869 
3.8385, 1.5423, -0.9880, 1, -0.6171, 0.7869 
