bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6416,  NaN, 1, -0.7519, 0.6592 
-222.0000,  NaN, -2.8769, 1, 0.4465, 0.8948 
-2.8543, 0.6495, -2.8543, 2, 0.3768, 0.9263 
-2.5020, 1.1307, -2.5020, 1, -0.0313, 0.9995 
-2.1497, 1.2860, -2.1497, 1, -0.1929, 0.9812 
-1.7975, 1.4134, -1.7975, 1, -0.3421, 0.9397 
-1.4452, 1.5090, -1.4452, 1, -0.4682, 0.8836 
-1.0930, 1.5867, -1.0932, 0, -0.5765, 0.8171 
-0.7407, 1.6026, -0.7407, 1, -0.6587, 0.7524 
-0.3885, 1.6318, -0.3885, 1, -0.7153, 0.6988 
-0.0362, 1.6416, -0.1844, 1, -0.7519, 0.6592 
0.3160, 1.6416, -0.1844, 1, -0.7519, 0.6592 
0.6683, 1.6416, -0.1844, 1, -0.7519, 0.6592 
1.0205, 1.6416, -0.1844, 1, -0.7519, 0.6592 
1.3728, 1.6416, -0.1844, 2, -0.7519, 0.6592 
1.7250, 1.6416, -0.1844, 1, -0.7519, 0.6592 
2.0773, 1.6416, -0.1844, 1, -0.7519, 0.6592 
2.4295, 1.6416, -0.1844, 1, -0.7519, 0.6592 
2.7818, 1.6416, -0.1844, 2, -0.7519, 0.6592 
3.1340, 1.6416, -0.1844, 1, -0.7519, 0.6592 
3.4863, 1.6416, -0.1845, 2, -0.7519, 0.6592 
3.8385, 1.6416, -0.1844, 1, -0.7519, 0.6592 
