bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6257,  NaN, 1, -0.8937, 0.4488 
-222.0000,  NaN, -2.7764, 1, 0.3937, 0.9193 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5020, 1.1888, -2.5020, 1, -0.0091, 1.0000 
-2.1497, 1.3101, -2.1497, 1, -0.1927, 0.9813 
-1.7975, 1.4220, -1.7975, 2, -0.3829, 0.9238 
-1.4452, 1.4874, -1.4453, 2, -0.4853, 0.8743 
-1.0930, 1.5234, -1.0931, 1, -0.5718, 0.8204 
-0.7407, 1.5577, -0.7408, 2, -0.6731, 0.7395 
-0.3885, 1.5980, -0.3885, 2, -0.7656, 0.6433 
-0.0362, 1.6158, -0.0362, 1, -0.8336, 0.5523 
0.3160, 1.6256, 0.3092, 2, -0.8919, 0.4522 
0.6683, 1.6257, 0.3231, 2, -0.8936, 0.4488 
1.0205, 1.6257, 0.3231, 2, -0.8936, 0.4488 
1.3728, 1.6257, 0.3232, 1, -0.8937, 0.4488 
1.7250, 1.6257, 0.3232, 1, -0.8937, 0.4488 
2.0773, 1.6257, 0.3231, 2, -0.8936, 0.4488 
2.4295, 1.6257, 0.3232, 2, -0.8937, 0.4488 
2.7818, 1.6257, 0.3232, 2, -0.8937, 0.4488 
3.1340, 1.6257, 0.3231, 2, -0.8937, 0.4488 
3.4863, 1.6257, 0.3231, 1, -0.8936, 0.4488 
3.8385, 1.6257, 0.3231, 1, -0.8936, 0.4488 
