bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.1844,  NaN, 1, -0.4140, 0.9103 
-222.0000,  NaN, -2.9494, 1, 0.5656, 0.8247 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.5810, -2.6238, 1, 0.1777, 0.9841 
-2.2572, 3.8979, -2.2572, 1, -0.0219, 0.9998 
-1.8906, 4.0728, -1.8906, 1, -0.1998, 0.9798 
-1.5240, 4.1796, -1.5240, 2, -0.3727, 0.9280 
-1.1574, 4.1844, -1.4224, 1, -0.4140, 0.9103 
-0.7908, 4.1844, -1.4224, 2, -0.4140, 0.9103 
-0.4243, 4.1844, -1.4224, 2, -0.4140, 0.9103 
-0.0577, 4.1844, -1.4224, 2, -0.4140, 0.9103 
0.3089, 4.1844, -1.4224, 2, -0.4140, 0.9103 
0.6755, 4.1844, -1.4224, 1, -0.4140, 0.9103 
1.0421, 4.1844, -1.4224, 2, -0.4140, 0.9103 
1.4087, 4.1844, -1.4224, 1, -0.4140, 0.9103 
1.7752, 4.1844, -1.4224, 2, -0.4140, 0.9103 
2.1418, 4.1844, -1.4224, 2, -0.4140, 0.9103 
2.5084, 4.1844, -1.4224, 1, -0.4140, 0.9103 
2.8750, 4.1844, -1.4224, 2, -0.4140, 0.9103 
3.2416, 4.1844, -1.4224, 2, -0.4140, 0.9103 
3.6082, 4.1844, -1.4224, 2, -0.4140, 0.9103 
3.9748, 4.1844, -1.4224, 2, -0.4140, 0.9103 
