bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8830,  NaN, 1, 0.9579, 0.2871 
-222.0000,  NaN, -0.0907, 2, -0.2993, -0.9542 
0.0272, 0.6153, 0.0272, 1, 0.4005, -0.9163 
0.0779, 0.7744, 0.0779, 2, 0.4993, -0.8664 
0.1286, 0.8824, 0.1286, 1, 0.5733, -0.8193 
0.1794, 0.9778, 0.1794, 1, 0.6368, -0.7710 
0.2301, 1.0838, 0.2301, 1, 0.7131, -0.7010 
0.2808, 1.2309, 0.2808, 1, 0.7859, -0.6183 
0.3315, 1.5427, 0.3315, 2, 0.9191, -0.3941 
0.3823, 1.6192, 0.3823, 1, 0.9537, -0.3006 
0.4330, 1.6928, 0.4330, 1, 0.9771, -0.2127 
0.4837, 1.7539, 0.4837, 1, 0.9921, -0.1251 
0.5345, 1.8005, 0.5345, 1, 0.9991, -0.0418 
0.5852, 1.8353, 0.5852, 1, 0.9994, 0.0353 
0.6359, 1.8632, 0.6359, 2, 0.9917, 0.1284 
0.6866, 1.8800, 0.6866, 1, 0.9707, 0.2402 
0.7374, 1.8830, 0.7029, 2, 0.9579, 0.2871 
0.7881, 1.8830, 0.7029, 2, 0.9579, 0.2871 
0.8388, 1.8830, 0.7029, 2, 0.9579, 0.2871 
0.8895, 1.8830, 0.7029, 2, 0.9579, 0.2871 
0.9403, 1.8830, 0.7029, 2, 0.9579, 0.2871 
0.9910, 1.8830, 0.7029, 2, 0.9579, 0.2871 
