bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8894,  NaN, 1, 0.9415, 0.3371 
-222.0000,  NaN, 0.0645, 2, -0.4777, -0.8785 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.0779, -0.5263, 0.0779, 2, -0.3766, -0.9264 
0.1286, -0.3114, 0.1286, 2, -0.1837, -0.9830 
0.1794, -0.1457, 0.1794, 2, -0.0432, -0.9991 
0.2301, 0.0071, 0.2301, 1, 0.0709, -0.9975 
0.2808, 0.3714, 0.2808, 2, 0.3653, -0.9309 
0.3315, 0.6250, 0.3315, 2, 0.5263, -0.8503 
0.3823, 0.8074, 0.3823, 1, 0.6185, -0.7858 
0.4330, 0.9440, 0.4330, 1, 0.6896, -0.7242 
0.4837, 1.1078, 0.4837, 2, 0.7698, -0.6383 
0.5345, 1.3021, 0.5345, 1, 0.8611, -0.5084 
0.5852, 1.4397, 0.5852, 2, 0.9120, -0.4102 
0.6359, 1.5600, 0.6359, 1, 0.9565, -0.2918 
0.6866, 1.6853, 0.6866, 1, 0.9909, -0.1347 
0.7374, 1.8147, 0.7374, 1, 0.9962, 0.0868 
0.7881, 1.8894, 0.7514, 2, 0.9415, 0.3371 
0.8388, 1.8894, 0.7515, 2, 0.9415, 0.3371 
0.8895, 1.8894, 0.7515, 2, 0.9415, 0.3371 
0.9403, 1.8894, 0.7515, 2, 0.9415, 0.3371 
0.9910, 1.8894, 0.7514, 2, 0.9416, 0.3368 
