bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.9035,  NaN, 1, -0.7497, -0.6618 
-222.0000,  NaN, -3.1868, 1, 0.9772, -0.2122 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.8012, -0.0333, -2.8012, 1, 0.7822, -0.6230 
-2.4125, 0.8258, -2.4125, 1, 0.6294, -0.7771 
-2.0238, 1.5004, -2.0238, 1, 0.4971, -0.8677 
-1.6351, 2.0638, -1.6351, 1, 0.3270, -0.9450 
-1.2464, 2.5363, -1.2464, 1, 0.2140, -0.9768 
-0.8577, 2.9694, -0.8577, 1, 0.1109, -0.9938 
-0.4690, 3.3530, -0.4690, 1, -0.0004, -1.0000 
-0.0803, 3.6924, -0.0803, 1, -0.1115, -0.9938 
0.3083, 3.9853, 0.3083, 1, -0.2062, -0.9785 
0.6970, 4.2462, 0.6970, 1, -0.2941, -0.9558 
1.0857, 4.4717, 1.0857, 1, -0.3939, -0.9192 
1.4744, 4.6615, 1.4743, 1, -0.4886, -0.8725 
1.8631, 4.8009, 1.8631, 2, -0.5948, -0.8039 
2.2518, 4.8762, 2.2518, 1, -0.6739, -0.7388 
2.6405, 4.9035, 2.6304, 1, -0.7490, -0.6625 
3.0292, 4.9035, 2.6335, 1, -0.7497, -0.6618 
3.4179, 4.9035, 2.6335, 2, -0.7497, -0.6618 
3.8066, 4.9035, 2.6335, 1, -0.7497, -0.6618 
4.1953, 4.9035, 2.6335, 1, -0.7497, -0.6618 
