bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.0011,  NaN, 1, 0.6912, -0.7227 
-222.0000,  NaN, -0.8780, 1, 0.9955, -0.0944 
-0.8396, 3.8789, -0.8396, 2, 0.8504, -0.5261 
-0.6980, 4.0010, -0.6981, 1, 0.6949, -0.7191 
-0.5564, 4.0011, -0.6945, 1, 0.6912, -0.7227 
-0.4148, 4.0011, -0.6945, 1, 0.6912, -0.7227 
-0.2732, 4.0011, -0.6945, 1, 0.6912, -0.7227 
-0.1316, 4.0011, -0.6945, 2, 0.6912, -0.7227 
0.0100, 4.0011, -0.6945, 2, 0.6912, -0.7227 
0.1516, 4.0011, -0.6945, 2, 0.6912, -0.7227 
0.2932, 4.0011, -0.6945, 1, 0.6912, -0.7227 
0.4348, 4.0011, -0.6945, 1, 0.6912, -0.7227 
0.5764, 4.0011, -0.6945, 1, 0.6912, -0.7227 
0.7180, 4.0011, -0.6945, 1, 0.6912, -0.7227 
0.8596, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.0012, 4.0011, -0.6945, 1, 0.6912, -0.7227 
1.1428, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.2844, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.4260, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.5676, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.7092, 4.0011, -0.6945, 2, 0.6912, -0.7227 
1.8508, 4.0011, -0.6945, 1, 0.6912, -0.7227 
