bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9432,  NaN, 1, 0.9330, 0.3598 
-222.0000,  NaN, -2.8603, 1, 0.5060, -0.8626 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.8556, -2.5789, 2, 0.7986, -0.6018 
-2.2165, 0.9013, -2.2168, 1, 0.9096, -0.4155 
-1.8541, 0.9144, -1.9460, 1, 0.9608, -0.2773 
-1.4917, 0.9144, -1.9459, 2, 0.9608, -0.2773 
-1.1292, 0.9144, -1.9459, 2, 0.9608, -0.2773 
-0.7668, 0.9144, -1.9459, 1, 0.9608, -0.2773 
-0.4044, 0.9353, -0.4044, 1, 0.9649, 0.2624 
-0.0420, 0.9428, -0.0450, 1, 0.9381, 0.3463 
0.3205, 0.9432, 0.0094, 2, 0.9330, 0.3598 
0.6829, 0.9432, 0.0093, 2, 0.9330, 0.3598 
1.0453, 0.9432, 0.0094, 2, 0.9330, 0.3598 
1.4077, 0.9432, 0.0071, 2, 0.9333, 0.3592 
1.7701, 0.9432, 0.0094, 2, 0.9330, 0.3598 
2.1326, 0.9432, 0.0094, 1, 0.9330, 0.3598 
2.4950, 0.9432, 0.0094, 1, 0.9330, 0.3598 
2.8574, 0.9432, 0.0093, 2, 0.9330, 0.3598 
3.2198, 0.9432, 0.0094, 2, 0.9330, 0.3598 
3.5822, 0.9432, 0.0094, 2, 0.9330, 0.3598 
3.9447, 0.9432, 0.0094, 1, 0.9330, 0.3598 
