bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8973,  NaN, 1, 0.5487, 0.8360 
-222.0000,  NaN, -2.9584, 1, 0.5104, -0.8599 
-2.9413, 0.3859, -2.9413, 2, 0.5924, -0.8057 
-2.5789, 0.5783, -2.5789, 1, 0.8624, -0.5063 
-2.2165, 0.6658, -2.2167, 0, 0.9420, -0.3357 
-1.8541, 0.6666, -2.1683, 1, 0.9490, -0.3154 
-1.4917, 0.6935, -1.4917, 1, 0.9976, -0.0699 
-1.1292, 0.6666, -2.1683, 2, 0.9490, -0.3154 
-0.7668, 0.7833, -0.7671, 1, 0.9890, 0.1478 
-0.4044, 0.8120, -0.4044, 1, 0.9700, 0.2430 
-0.0420, 0.8132, -0.3360, 2, 0.9655, 0.2603 
0.3205, 0.8186, 0.3205, 1, 0.8867, 0.4623 
0.6829, 0.8515, 0.6827, 1, 0.8297, 0.5582 
1.0453, 0.8611, 1.0450, 2, 0.7635, 0.6458 
1.4077, 0.8723, 1.4075, 1, 0.6963, 0.7177 
1.7701, 0.8930, 1.7701, 2, 0.6088, 0.7933 
2.1326, 0.8973, 1.9470, 1, 0.5487, 0.8360 
2.4950, 0.8973, 1.9470, 1, 0.5487, 0.8360 
2.8574, 0.8973, 1.9470, 1, 0.5487, 0.8360 
3.2198, 0.8973, 1.9470, 1, 0.5487, 0.8360 
3.5822, 0.8973, 1.9470, 1, 0.5487, 0.8360 
3.9447, 0.8973, 1.9470, 2, 0.5487, 0.8360 
