bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2295,  NaN, 1, -0.5686, 0.8226 
-222.0000,  NaN, -0.6906, 1, -0.5779, -0.8161 
-0.6133, 0.5134, -0.6133, 2, -0.8523, -0.5231 
-0.4959, 0.6698, -0.4959, 2, -0.9442, -0.3293 
-0.3785, 0.7761, -0.3785, 1, -0.9853, -0.1710 
-0.2611, 0.8700, -0.2611, 1, -0.9997, -0.0257 
-0.1436, 0.9521, -0.1436, 1, -0.9965, 0.0838 
-0.0262, 1.0270, -0.0262, 1, -0.9835, 0.1809 
0.0912, 1.1081, 0.0912, 2, -0.9530, 0.3031 
0.2086, 1.1600, 0.2086, 0, -0.9092, 0.4164 
0.3261, 1.1832, 0.3261, 1, -0.8533, 0.5215 
0.4435, 1.2020, 0.4435, 2, -0.7931, 0.6091 
0.5609, 1.2156, 0.5608, 1, -0.7441, 0.6681 
0.6783, 1.2197, 0.6783, 1, -0.6826, 0.7308 
0.7958, 1.2255, 0.7958, 1, -0.6214, 0.7835 
0.9132, 1.2295, 0.8791, 1, -0.5686, 0.8226 
1.0306, 1.2295, 0.8791, 1, -0.5686, 0.8226 
1.1481, 1.2295, 0.8791, 2, -0.5686, 0.8226 
1.2655, 1.2295, 0.8791, 1, -0.5686, 0.8226 
1.3829, 1.2295, 0.8791, 1, -0.5686, 0.8226 
1.5003, 1.2295, 0.8791, 1, -0.5686, 0.8226 
1.6178, 1.2295, 0.8791, 2, -0.5686, 0.8226 
