bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3301,  NaN, 1, -0.3315, 0.9434 
-222.0000,  NaN, -0.6451, 1, -0.6194, -0.7851 
-0.6133, 0.4210, -0.6133, 1, -0.7749, -0.6321 
-0.4959, 0.6120, -0.4959, 2, -0.9160, -0.4011 
-0.3785, 0.7062, -0.3785, 1, -0.9633, -0.2685 
-0.2611, 0.8144, -0.2611, 1, -0.9915, -0.1301 
-0.1436, 0.9343, -0.1436, 1, -0.9999, 0.0142 
-0.0262, 1.0361, -0.0262, 2, -0.9820, 0.1889 
0.0912, 1.0836, 0.0912, 1, -0.9548, 0.2972 
0.2086, 1.1299, 0.2086, 2, -0.9216, 0.3883 
0.3261, 1.1694, 0.3261, 1, -0.8778, 0.4790 
0.4435, 1.2195, 0.4435, 1, -0.8196, 0.5729 
0.5609, 1.2852, 0.5606, 2, -0.7376, 0.6752 
0.6783, 1.3193, 0.6779, 1, -0.6563, 0.7545 
0.7958, 1.3251, 0.7948, 2, -0.5625, 0.8268 
0.9132, 1.3251, 0.8035, 1, -0.5553, 0.8316 
1.0306, 1.3251, 0.8035, 1, -0.5553, 0.8316 
1.1481, 1.3251, 0.8035, 1, -0.5553, 0.8316 
1.2655, 1.3301, 1.0730, 1, -0.3316, 0.9434 
1.3829, 1.3301, 1.0729, 1, -0.3317, 0.9434 
1.5003, 1.3301, 1.0731, 1, -0.3315, 0.9434 
1.6178, 1.3301, 1.0730, 1, -0.3316, 0.9434 
