bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9955,  NaN, 1, 0.3482, 0.9374 
-222.0000,  NaN, -2.7808, 1, 0.5137, -0.8579 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.4714, -2.5789, 2, 0.7705, -0.6374 
-2.2165, 0.4754, -2.5455, 2, 0.7895, -0.6138 
-1.8541, 0.5483, -1.8541, 1, 0.9590, -0.2835 
-1.4917, 0.6459, -1.4917, 1, 0.9924, -0.1233 
-1.1292, 0.7491, -1.1292, 2, 1.0000, -0.0003 
-0.7668, 0.8307, -0.7668, 2, 0.9925, 0.1221 
-0.4044, 0.8659, -0.4044, 1, 0.9745, 0.2245 
-0.0420, 0.8743, -0.0420, 1, 0.9446, 0.3282 
0.3205, 0.9061, 0.3205, 1, 0.8961, 0.4439 
0.6829, 0.9481, 0.6829, 1, 0.8426, 0.5386 
1.0453, 0.9753, 1.0453, 1, 0.7739, 0.6333 
1.4077, 0.9790, 1.2506, 1, 0.7269, 0.6867 
1.7701, 0.9790, 1.2506, 1, 0.7269, 0.6867 
2.1326, 0.9790, 1.2506, 2, 0.7269, 0.6867 
2.4950, 0.9790, 1.2506, 2, 0.7269, 0.6867 
2.8574, 0.9951, 2.1335, 1, 0.4673, 0.8841 
3.2198, 0.9790, 1.2506, 2, 0.7269, 0.6867 
3.5822, 0.9951, 2.1341, 1, 0.4671, 0.8842 
3.9447, 0.9955, 2.5069, 2, 0.3482, 0.9374 
