bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3131,  NaN, 1, -0.4686, 0.8834 
-222.0000,  NaN, -0.6683, 1, -0.5448, -0.8386 
-0.6133, 0.3650, -0.6133, 2, -0.7640, -0.6452 
-0.4959, 0.5150, -0.4959, 2, -0.8895, -0.4570 
-0.3785, 0.6085, -0.3785, 1, -0.9522, -0.3055 
-0.2611, 0.6753, -0.2611, 1, -0.9862, -0.1657 
-0.1436, 0.7510, -0.1436, 1, -0.9981, -0.0614 
-0.0262, 0.8281, -0.0262, 1, -0.9990, 0.0451 
0.0912, 0.9026, 0.0912, 2, -0.9880, 0.1542 
0.2086, 0.9688, 0.2086, 1, -0.9668, 0.2556 
0.3261, 1.0463, 0.3261, 1, -0.9325, 0.3612 
0.4435, 1.1261, 0.4435, 2, -0.8858, 0.4640 
0.5609, 1.1763, 0.5609, 2, -0.8229, 0.5682 
0.6783, 1.2102, 0.6783, 2, -0.7679, 0.6406 
0.7958, 1.2418, 0.7958, 1, -0.7122, 0.7020 
0.9132, 1.2813, 0.9132, 1, -0.6324, 0.7747 
1.0306, 1.3091, 1.0306, 2, -0.5218, 0.8531 
1.1481, 1.3131, 1.0893, 1, -0.4686, 0.8834 
1.2655, 1.3131, 1.0893, 1, -0.4686, 0.8834 
1.3829, 1.3131, 1.0893, 1, -0.4686, 0.8834 
1.5003, 1.3131, 1.0893, 2, -0.4686, 0.8834 
1.6178, 1.3131, 1.0893, 1, -0.4686, 0.8834 
