bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.3528,  NaN, 1, -0.4058, 0.9140 
-222.0000,  NaN, -3.1889, 1, 0.5512, 0.8343 
-2.9904, 3.5642, -2.9904, 1, 0.2490, 0.9685 
-2.6238, 4.0143, -2.6238, 1, 0.0175, 0.9998 
-2.2572, 4.2494, -2.2572, 1, -0.1382, 0.9904 
-1.8906, 4.3398, -1.8906, 2, -0.3090, 0.9511 
-1.5240, 4.3528, -1.5959, 1, -0.4058, 0.9140 
-1.1574, 4.3528, -1.5959, 1, -0.4058, 0.9140 
-0.7908, 4.3528, -1.5959, 2, -0.4058, 0.9140 
-0.4243, 4.3528, -1.5959, 1, -0.4058, 0.9140 
-0.0577, 4.3528, -1.5958, 2, -0.4058, 0.9140 
0.3089, 4.3528, -1.5959, 2, -0.4058, 0.9140 
0.6755, 4.3528, -1.5959, 2, -0.4058, 0.9140 
1.0421, 4.3528, -1.5959, 2, -0.4058, 0.9140 
1.4087, 4.3528, -1.5958, 2, -0.4058, 0.9140 
1.7752, 4.3528, -1.5959, 1, -0.4058, 0.9140 
2.1418, 4.3528, -1.5959, 1, -0.4058, 0.9140 
2.5084, 4.3528, -1.5959, 1, -0.4058, 0.9140 
2.8750, 4.3528, -1.5959, 2, -0.4058, 0.9140 
3.2416, 4.3528, -1.5958, 1, -0.4058, 0.9140 
3.6082, 4.3528, -1.5958, 1, -0.4058, 0.9140 
3.9748, 4.3528, -1.5959, 1, -0.4058, 0.9140 
