bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.5734,  NaN, 1, -0.4361, 0.8999 
-222.0000,  NaN, -2.9161, 1, 0.5968, 0.8024 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.6238, 3.8309, -2.6238, 1, 0.1720, 0.9851 
-2.2572, 4.1867, -2.2572, 1, -0.0219, 0.9998 
-1.8906, 4.4273, -1.8906, 2, -0.1760, 0.9844 
-1.5240, 4.5440, -1.5241, 0, -0.2974, 0.9547 
-1.1574, 4.5714, -1.1577, 1, -0.3977, 0.9175 
-0.7908, 4.5734, -1.0325, 1, -0.4361, 0.8999 
-0.4243, 4.5734, -1.0325, 1, -0.4361, 0.8999 
-0.0577, 4.5734, -1.0325, 1, -0.4361, 0.8999 
0.3089, 4.5734, -1.0325, 1, -0.4361, 0.8999 
0.6755, 4.5734, -1.0325, 1, -0.4361, 0.8999 
1.0421, 4.5734, -1.0325, 2, -0.4361, 0.8999 
1.4087, 4.5734, -1.0325, 2, -0.4361, 0.8999 
1.7752, 4.5734, -1.0325, 1, -0.4361, 0.8999 
2.1418, 4.5734, -1.0325, 1, -0.4361, 0.8999 
2.5084, 4.5734, -1.0325, 1, -0.4361, 0.8999 
2.8750, 4.5734, -1.0325, 2, -0.4361, 0.8999 
3.2416, 4.5734, -1.0325, 2, -0.4361, 0.8999 
3.6082, 4.5734, -1.0325, 2, -0.4361, 0.8999 
3.9748, 4.5734, -1.0325, 1, -0.4361, 0.8999 
