bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.3697,  NaN, 1, -0.4758, 0.8796 
-222.0000,  NaN, -0.5687, 1, -0.6035, -0.7974 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.4959, 0.4467, -0.4959, 2, -0.8488, -0.5287 
-0.3785, 0.5796, -0.3785, 1, -0.9424, -0.3346 
-0.2611, 0.7404, -0.2611, 1, -0.9831, -0.1831 
-0.1436, 0.8527, -0.1436, 1, -0.9990, -0.0440 
-0.0262, 0.9309, -0.0262, 1, -0.9982, 0.0602 
0.0912, 0.9966, 0.0912, 1, -0.9872, 0.1597 
0.2086, 1.0628, 0.2086, 1, -0.9579, 0.2873 
0.3261, 1.1230, 0.3261, 1, -0.9219, 0.3873 
0.4435, 1.1747, 0.4435, 2, -0.8784, 0.4780 
0.5609, 1.2151, 0.5609, 1, -0.8282, 0.5604 
0.6783, 1.2645, 0.6783, 1, -0.7680, 0.6404 
0.7958, 1.3194, 0.7958, 1, -0.6949, 0.7191 
0.9132, 0.0493, 0.9132, 2, 0.9639, -0.2664 
1.0306, 1.3690, 1.0306, 1, -0.5003, 0.8658 
1.1481, 1.3697, 1.0583, 1, -0.4758, 0.8796 
1.2655, 1.3697, 1.0583, 1, -0.4758, 0.8796 
1.3829, 1.3697, 1.0583, 1, -0.4758, 0.8796 
1.5003, 1.3697, 1.0583, 1, -0.4758, 0.8796 
1.6178, 1.3697, 1.0583, 2, -0.4758, 0.8796 
