bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.7666,  NaN, 1, -0.7643, -0.6449 
-222.0000,  NaN, -3.2193, 1, 0.9752, -0.2212 
-3.1899, -1.4757, -3.1899, 1, 0.9418, -0.3361 
-2.8012, -0.0607, -2.8012, 1, 0.7524, -0.6587 
-2.4125, 0.7688, -2.4125, 1, 0.6160, -0.7877 
-2.0238, 1.4031, -2.0238, 1, 0.4705, -0.8824 
-1.6351, 1.9500, -1.6351, 1, 0.3650, -0.9310 
-1.2464, 2.4429, -1.2464, 1, 0.2712, -0.9625 
-0.8577, 2.8843, -0.8577, 1, 0.1551, -0.9879 
-0.4690, 3.2708, -0.4690, 1, 0.0099, -1.0000 
-0.0803, 3.6063, -0.0803, 1, -0.1168, -0.9932 
0.3083, 3.8957, 0.3083, 1, -0.2383, -0.9712 
0.6970, 4.1394, 0.6969, 1, -0.3442, -0.9389 
1.0857, 4.3384, 1.0857, 1, -0.4257, -0.9048 
1.4744, 4.5068, 1.4744, 1, -0.5038, -0.8638 
1.8631, 4.6454, 1.8630, 1, -0.5885, -0.8085 
2.2518, 4.7332, 2.2507, 2, -0.6833, -0.7302 
2.6405, 4.7663, 2.6233, 1, -0.7570, -0.6534 
3.0292, 4.7666, 2.6590, 1, -0.7643, -0.6449 
3.4179, 4.7666, 2.6589, 1, -0.7643, -0.6449 
3.8066, 4.7666, 2.6589, 1, -0.7643, -0.6449 
4.1953, 4.7666, 2.6590, 1, -0.7643, -0.6449 
