bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.5370,  NaN, 1, -0.5951, 0.8036 
-222.0000,  NaN, -3.0542, 1, 0.4032, 0.9151 
-2.8543, 1.0067, -2.8543, 1, 0.0858, 0.9963 
-2.5020, 1.2385, -2.5020, 1, -0.1242, 0.9923 
-2.1497, 1.3932, -2.1497, 2, -0.3005, 0.9538 
-1.7975, 1.4815, -1.7975, 2, -0.4398, 0.8981 
-1.4452, 1.5291, -1.4452, 1, -0.5424, 0.8401 
-1.0930, 1.5370, -1.2542, 2, -0.5951, 0.8036 
-0.7407, 1.5370, -1.2542, 2, -0.5951, 0.8036 
-0.3885, 1.5370, -1.2542, 2, -0.5951, 0.8036 
-0.0362, 1.5370, -1.2542, 2, -0.5951, 0.8036 
0.3160, 1.5370, -1.2542, 0, -0.5951, 0.8036 
0.6683, 1.5370, -1.2541, 2, -0.5951, 0.8036 
1.0205, 1.5370, -1.2542, 2, -0.5951, 0.8036 
1.3728, 1.5370, -1.2542, 2, -0.5951, 0.8036 
1.7250, 1.5370, -1.2542, 2, -0.5951, 0.8036 
2.0773, 1.5370, -1.2542, 2, -0.5951, 0.8036 
2.4295, 1.5370, -1.2541, 2, -0.5951, 0.8036 
2.7818, 1.5370, -1.2542, 2, -0.5951, 0.8036 
3.1340, 1.5370, -1.2542, 2, -0.5951, 0.8036 
3.4863, 1.5370, -1.2541, 2, -0.5951, 0.8036 
3.8385, 1.5370, -1.2542, 2, -0.5951, 0.8036 
