bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.7120,  NaN, 2, 0.7104, -0.7038 
-222.0000,  NaN, -0.9237, 1, 0.8173, -0.5762 
-0.8396, 3.7120, -0.8504, 1, 0.7104, -0.7038 
-0.6980, 3.7120, -0.8504, 1, 0.7104, -0.7038 
-0.5564, 3.7120, -0.8504, 1, 0.7104, -0.7038 
-0.4148, 3.7120, -0.8504, 1, 0.7104, -0.7038 
-0.2732, 3.7120, -0.8504, 2, 0.7104, -0.7038 
-0.1316, 3.7120, -0.8504, 2, 0.7104, -0.7038 
0.0100, 3.7120, -0.8504, 1, 0.7104, -0.7038 
0.1516, 3.7120, -0.8504, 2, 0.7104, -0.7038 
0.2932, 3.7120, -0.8504, 2, 0.7104, -0.7038 
0.4348, 3.7120, -0.8504, 2, 0.7104, -0.7038 
0.5764, 3.7120, -0.8504, 2, 0.7104, -0.7038 
0.7180, 3.7120, -0.8504, 1, 0.7104, -0.7038 
0.8596, 3.7120, -0.8504, 1, 0.7104, -0.7038 
1.0012, 3.7120, -0.8504, 1, 0.7104, -0.7038 
1.1428, 3.7120, -0.8504, 2, 0.7104, -0.7038 
1.2844, 3.7120, -0.8504, 2, 0.7104, -0.7038 
1.4260, 3.7120, -0.8504, 2, 0.7104, -0.7038 
1.5676, 3.7120, -0.8504, 2, 0.7104, -0.7038 
1.7092, 3.7120, -0.8504, 1, 0.7104, -0.7038 
1.8508, 3.7120, -0.8504, 1, 0.7104, -0.7038 
