bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8911,  NaN, 1, 0.9907, -0.1358 
-222.0000,  NaN, -2.8615, 1, 0.5063, -0.8624 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.7217, -2.5789, 1, 0.8095, -0.5872 
-2.2165, 0.8423, -2.2166, 1, 0.9179, -0.3969 
-1.8541, 0.8785, -1.8541, 1, 0.9757, -0.2192 
-1.4917, 0.8911, -1.6336, 1, 0.9907, -0.1358 
-1.1292, 0.8911, -1.6336, 1, 0.9907, -0.1358 
-0.7668, 0.8911, -1.6336, 1, 0.9907, -0.1358 
-0.4044, 0.8911, -1.6336, 2, 0.9907, -0.1358 
-0.0420, 0.8911, -1.6336, 2, 0.9907, -0.1358 
0.3205, 0.8911, -1.6336, 1, 0.9907, -0.1358 
0.6829, 0.8911, -1.6336, 2, 0.9907, -0.1358 
1.0453, 0.8911, -1.6336, 1, 0.9907, -0.1358 
1.4077, 0.8911, -1.6336, 1, 0.9907, -0.1358 
1.7701, 0.8911, -1.6337, 2, 0.9907, -0.1359 
2.1326, 0.8911, -1.6336, 1, 0.9907, -0.1358 
2.4950, 0.8801, 0.5463, 2, 0.8544, 0.5197 
2.8574, 0.8911, -1.6336, 1, 0.9907, -0.1358 
3.2198, 0.8911, -1.6336, 1, 0.9907, -0.1358 
3.5822, 0.8911, -1.6336, 1, 0.9907, -0.1358 
3.9447, 0.8911, -1.6336, 2, 0.9907, -0.1358 
