bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4029,  NaN, 1, -0.4163, 0.9092 
-222.0000,  NaN, -3.1251, 1, 0.5828, 0.8126 
-2.9904, 3.3518, -2.9904, 2, 0.3237, 0.9462 
-2.6238, 3.9272, -2.6238, 1, 0.1120, 0.9937 
-2.2572, 4.1710, -2.2572, 2, -0.0526, 0.9986 
-1.8906, 4.2997, -1.8906, 1, -0.2173, 0.9761 
-1.5240, 4.3817, -1.5240, 1, -0.3552, 0.9348 
-1.1574, 4.4029, -1.2992, 1, -0.4163, 0.9092 
-0.7908, 4.4029, -1.2992, 1, -0.4163, 0.9092 
-0.4243, 4.4029, -1.2993, 2, -0.4163, 0.9092 
-0.0577, 4.4029, -1.2992, 1, -0.4163, 0.9092 
0.3089, 4.4029, -1.2992, 1, -0.4163, 0.9092 
0.6755, 4.4029, -1.2992, 1, -0.4163, 0.9092 
1.0421, 4.4029, -1.2992, 1, -0.4163, 0.9092 
1.4087, 4.4029, -1.2992, 1, -0.4163, 0.9092 
1.7752, 4.4029, -1.2992, 2, -0.4163, 0.9092 
2.1418, 4.4029, -1.2992, 2, -0.4163, 0.9092 
2.5084, 4.4029, -1.2992, 1, -0.4163, 0.9092 
2.8750, 4.4029, -1.2992, 2, -0.4163, 0.9092 
3.2416, 4.4029, -1.2992, 2, -0.4163, 0.9092 
3.6082, 4.4029, -1.2992, 2, -0.4163, 0.9092 
3.9748, 4.4029, -1.2992, 2, -0.4163, 0.9092 
