bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.8096,  NaN, 1, 0.9513, 0.3082 
-222.0000,  NaN, -0.1429, 1, -0.8400, -0.5426 
0.0272, 0.1266, 0.0272, 2, 0.0312, -0.9995 
0.0779, 0.2237, 0.0779, 1, 0.1262, -0.9920 
0.1286, 0.3007, 0.1286, 1, 0.1926, -0.9813 
0.1794, 0.3976, 0.1794, 1, 0.2601, -0.9656 
0.2301, 0.5557, 0.2301, 1, 0.3535, -0.9354 
0.2808, 0.7218, 0.2808, 1, 0.4509, -0.8926 
0.3315, 0.8334, 0.3315, 1, 0.5350, -0.8449 
0.3823, 0.9381, 0.3823, 2, 0.6048, -0.7963 
0.4330, 1.0248, 0.4330, 2, 0.6587, -0.7524 
0.4837, 1.0987, 0.4837, 1, 0.7059, -0.7083 
0.5345, 1.1817, 0.5345, 1, 0.7589, -0.6512 
0.5852, 1.2845, 0.5852, 1, 0.8128, -0.5825 
0.6359, 1.4037, 0.6359, 1, 0.8688, -0.4951 
0.6866, 1.4890, 0.6866, 2, 0.9177, -0.3973 
0.7374, 1.5437, 0.7374, 1, 0.9488, -0.3158 
0.7881, 1.5968, 0.7881, 2, 0.9713, -0.2380 
0.8388, 1.6569, 0.8388, 1, 0.9869, -0.1612 
0.8895, 1.7005, 0.8895, 1, 0.9972, -0.0753 
0.9403, 1.7500, 0.9403, 1, 0.9985, 0.0539 
0.9910, 1.7954, 0.9910, 2, 0.9795, 0.2016 
