bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.9209,  NaN, 1, -0.1508, 0.9886 
-222.0000,  NaN, -2.8439, 1, 0.5004, -0.8658 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.4957, -2.5789, 1, 0.7978, -0.6030 
-2.2165, 0.5774, -2.2165, 1, 0.9063, -0.4227 
-1.8541, 0.6305, -1.8541, 1, 0.9637, -0.2670 
-1.4917, 0.6757, -1.4917, 1, 0.9884, -0.1519 
-1.1292, 0.7368, -1.1292, 1, 0.9991, -0.0414 
-0.7668, 0.8107, -0.7668, 2, 0.9968, 0.0799 
-0.4044, 0.8617, -0.4044, 2, 0.9781, 0.2082 
-0.0420, 0.8759, -0.1910, 2, 0.9613, 0.2754 
0.3205, 0.8759, -0.1910, 1, 0.9613, 0.2754 
0.6829, 0.8759, -0.1909, 1, 0.9613, 0.2754 
1.0453, 0.8762, 1.0444, 2, 0.7894, 0.6139 
1.4077, 0.8762, 1.0479, 2, 0.7888, 0.6147 
1.7701, 0.8759, -0.1909, 2, 0.9613, 0.2754 
2.1326, 0.8762, 1.0488, 1, 0.7886, 0.6149 
2.4950, 0.8850, 2.2461, 1, 0.4516, 0.8922 
2.8574, 0.8850, 2.2461, 1, 0.4516, 0.8922 
3.2198, 0.8850, 2.2461, 1, 0.4516, 0.8922 
3.5822, 0.9125, 3.5822, 1, -0.0727, 0.9974 
3.9447, 0.9209, 3.6819, 2, -0.1509, 0.9886 
