bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 2.0032,  NaN, 1, 0.9531, 0.3026 
-222.0000,  NaN, 0.1747, 1, -0.1488, -0.9889 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
0.1794, -0.1281, 0.1794, 2, -0.0636, -0.9980 
0.2301, 0.4386, 0.2301, 2, 0.3028, -0.9531 
0.2808, 0.8915, 0.2808, 1, 0.5346, -0.8451 
0.3315, 1.1275, 0.3315, 1, 0.6625, -0.7490 
0.3823, 1.4049, 0.3823, 2, 0.8039, -0.5948 
0.4330, 1.5176, 0.4330, 1, 0.8753, -0.4836 
0.4837, 1.6414, 0.4837, 1, 0.9332, -0.3593 
0.5345, 1.7527, 0.5345, 1, 0.9755, -0.2198 
0.5852, 1.8760, 0.5852, 1, 0.9984, -0.0562 
0.6359, 1.9990, 0.6359, 2, 0.9718, 0.2357 
0.6866, 2.0032, 0.6554, 1, 0.9531, 0.3026 
0.7374, 2.0032, 0.6554, 1, 0.9531, 0.3026 
0.7881, 2.0032, 0.6554, 2, 0.9531, 0.3026 
0.8388, 2.0032, 0.6554, 1, 0.9531, 0.3026 
0.8895, 2.0032, 0.6554, 1, 0.9531, 0.3026 
0.9403, 2.0032, 0.6554, 1, 0.9531, 0.3026 
0.9910, 2.0032, 0.6554, 1, 0.9531, 0.3026 
