bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7525,  NaN, 1, -0.9773, 0.2118 
-222.0000,  NaN, -2.4913, 1, 0.4211, 0.9070 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.1497, 1.0386, -2.1497, 1, -0.0427, 0.9991 
-1.7975, 1.2991, -1.7975, 1, -0.2858, 0.9583 
-1.4452, 1.4202, -1.4452, 1, -0.4219, 0.9067 
-1.0930, 1.5476, -1.0930, 2, -0.5592, 0.8290 
-0.7407, 1.6318, -0.7407, 2, -0.6730, 0.7397 
-0.3885, 1.6733, -0.3885, 1, -0.7746, 0.6325 
-0.0362, 1.7319, -0.0362, 2, -0.8660, 0.5000 
0.3160, 1.7453, 0.3122, 1, -0.9203, 0.3913 
0.6683, 1.7453, 0.3191, 1, -0.9212, 0.3891 
1.0205, 1.7525, 0.8241, 2, -0.9773, 0.2118 
1.3728, 1.7525, 0.8241, 1, -0.9773, 0.2118 
1.7250, 1.7525, 0.8241, 1, -0.9773, 0.2118 
2.0773, 1.7525, 0.8241, 1, -0.9773, 0.2118 
2.4295, 1.7525, 0.8241, 1, -0.9773, 0.2118 
2.7818, 1.7525, 0.8241, 2, -0.9773, 0.2118 
3.1340, 1.7525, 0.8241, 2, -0.9773, 0.2118 
3.4863, 1.7525, 0.8241, 1, -0.9773, 0.2118 
3.8385, 1.7525, 0.8241, 1, -0.9773, 0.2118 
