bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.9287,  NaN, 1, 0.9520, 0.3060 
-222.0000,  NaN, -0.0033, 2, -0.3187, -0.9479 
0.0272, -0.0082, 0.0272, 2, -0.1588, -0.9873 
0.0779, 0.1125, 0.0779, 1, -0.0445, -0.9990 
0.1286, 0.2463, 0.1286, 1, 0.0660, -0.9978 
0.1794, 0.5445, 0.1794, 2, 0.2657, -0.9641 
0.2301, 0.6503, 0.2301, 1, 0.3413, -0.9399 
0.2808, 0.7861, 0.2808, 1, 0.4301, -0.9028 
0.3315, 0.9465, 0.3315, 2, 0.5240, -0.8517 
0.3823, 1.0490, 0.3823, 1, 0.6016, -0.7988 
0.4330, 1.1663, 0.4330, 2, 0.6730, -0.7397 
0.4837, 1.2667, 0.4837, 1, 0.7297, -0.6837 
0.5345, 1.3971, 0.5345, 1, 0.8047, -0.5937 
0.5852, 1.5993, 0.5852, 2, 0.8939, -0.4483 
0.6359, 1.7086, 0.6359, 2, 0.9490, -0.3153 
0.6866, 1.7826, 0.6866, 1, 0.9773, -0.2119 
0.7374, 1.8433, 0.7374, 1, 0.9936, -0.1131 
0.7881, 1.8758, 0.7881, 1, 0.9996, -0.0281 
0.8388, 1.8959, 0.8388, 1, 0.9987, 0.0519 
0.8895, 1.9134, 0.8895, 1, 0.9891, 0.1470 
0.9403, 1.9287, 0.9390, 1, 0.9521, 0.3058 
0.9910, 1.9287, 0.9391, 2, 0.9520, 0.3060 
