bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.2406,  NaN, 1, -0.6601, 0.7512 
-222.0000,  NaN, -0.7304, 1, -0.5450, -0.8384 
-0.6133, 0.4552, -0.6133, 1, -0.8736, -0.4866 
-0.4959, 0.6384, -0.4959, 2, -0.9517, -0.3069 
-0.3785, 0.7429, -0.3785, 2, -0.9879, -0.1553 
-0.2611, 0.8049, -0.2611, 1, -0.9995, -0.0306 
-0.1436, 0.8763, -0.1436, 1, -0.9974, 0.0720 
-0.0262, 0.9453, -0.0262, 1, -0.9886, 0.1505 
0.0912, 1.0160, 0.0912, 1, -0.9724, 0.2334 
0.2086, 1.0889, 0.2086, 2, -0.9404, 0.3400 
0.3261, 1.1327, 0.3261, 2, -0.8921, 0.4519 
0.4435, 1.1757, 0.4435, 2, -0.8427, 0.5383 
0.5609, 1.2063, 0.5609, 2, -0.7864, 0.6177 
0.6783, 1.2282, 0.6783, 2, -0.7247, 0.6891 
0.7958, 1.2406, 0.7927, 1, -0.6606, 0.7507 
0.9132, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.0306, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.1481, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.2655, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.3829, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.5003, 1.2406, 0.7937, 1, -0.6601, 0.7512 
1.6178, 1.2406, 0.7937, 1, -0.6601, 0.7512 
