bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 0.8304,  NaN, 1, 0.5523, 0.8337 
-222.0000,  NaN, -2.9351, 1, 0.5054, -0.8629 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-2.5789, 0.5425, -2.5790, 0, 0.8283, -0.5603 
-2.2165, 0.6054, -2.2165, 1, 0.9160, -0.4013 
-1.8541, 0.6747, -1.8541, 1, 0.9699, -0.2434 
-1.4917, 0.7421, -1.4917, 1, 0.9941, -0.1088 
-1.1292, 0.7629, -1.1292, 1, 0.9988, 0.0480 
-0.7668, 0.7739, -0.7668, 1, 0.9892, 0.1466 
-0.4044, 0.7866, -0.4044, 1, 0.9697, 0.2444 
-0.0420, 0.8149, -0.0420, 0, 0.9343, 0.3564 
0.3205, 0.8180, 0.0895, 2, 0.9187, 0.3948 
0.6829, 0.8180, 0.0895, 1, 0.9187, 0.3948 
1.0453, 0.8237, 1.0453, 1, 0.7676, 0.6409 
1.4077, 0.8180, 0.0895, 1, 0.9187, 0.3948 
1.7701, 0.8246, 1.1552, 1, 0.7480, 0.6637 
2.1326, 0.8304, 2.0379, 2, 0.5523, 0.8337 
2.4950, 0.8304, 2.0379, 1, 0.5523, 0.8337 
2.8574, 0.8246, 1.1552, 2, 0.7480, 0.6637 
3.2198, 0.8304, 2.0379, 2, 0.5523, 0.8336 
3.5822, 0.8246, 1.1550, 1, 0.7480, 0.6637 
3.9447, 0.8180, 0.0895, 1, 0.9187, 0.3948 
