bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 4.4202,  NaN, 1, -0.4582, 0.8889 
-222.0000,  NaN, -3.0062, 1, 0.5671, 0.8237 
-2.9904, 2.7501, -2.9904, 1, 0.5007, 0.8656 
-2.6238, 3.7594, -2.6238, 1, 0.1400, 0.9902 
-2.2572, 4.0533, -2.2572, 1, -0.0286, 0.9996 
-1.8906, 4.2626, -1.8906, 1, -0.1743, 0.9847 
-1.5240, 4.3802, -1.5240, 2, -0.3215, 0.9469 
-1.1574, 4.4180, -1.1609, 2, -0.4334, 0.9012 
-0.7908, 4.4202, -1.0638, 2, -0.4582, 0.8889 
-0.4243, 4.4202, -1.0638, 2, -0.4582, 0.8889 
-0.0577, 4.4202, -1.0639, 1, -0.4581, 0.8889 
0.3089, 4.4202, -1.0638, 1, -0.4582, 0.8889 
0.6755, 4.4202, -1.0638, 2, -0.4582, 0.8889 
1.0421, 4.4202, -1.0638, 2, -0.4582, 0.8889 
1.4087, 4.4202, -1.0638, 1, -0.4582, 0.8889 
1.7752, 4.4202, -1.0638, 1, -0.4582, 0.8889 
2.1418, 4.4202, -1.0638, 2, -0.4582, 0.8889 
2.5084, 4.4202, -1.0638, 2, -0.4582, 0.8889 
2.8750, 4.4202, -1.0638, 2, -0.4582, 0.8889 
3.2416, 4.4202, -1.0638, 2, -0.4582, 0.8889 
3.6082, 4.4202, -1.0638, 2, -0.4582, 0.8889 
3.9748, 4.4202, -1.0638, 2, -0.4582, 0.8889 
